data,id_data,ano,mes,dia,trimestre,semana_ano,dia_semana,nome_dia,nome_mes
2011-08-17,20110817,2011,8,17,3,33,2,Wednesday,August
2011-08-18,20110818,2011,8,18,3,33,3,Thursday,August
2011-08-19,20110819,2011,8,19,3,33,4,Friday,August
2011-08-21,20110821,2011,8,21,3,33,6,Sunday,August
2011-08-22,20110822,2011,8,22,3,34,0,Monday,August
2011-08-23,20110823,2011,8,23,3,34,1,Tuesday,August
2011-08-24,20110824,2011,8,24,3,34,2,Wednesday,August
2011-08-25,20110825,2011,8,25,3,34,3,Thursday,August
2011-08-26,20110826,2011,8,26,3,34,4,Friday,August
2011-08-27,20110827,2011,8,27,3,34,5,Saturday,August
2011-08-28,20110828,2011,8,28,3,34,6,Sunday,August
2011-08-29,20110829,2011,8,29,3,35,0,Monday,August
2011-08-30,20110830,2011,8,30,3,35,1,Tuesday,August
2011-08-31,20110831,2011,8,31,3,35,2,Wednesday,August
2011-09-01,20110901,2011,9,1,3,35,3,Thursday,September
2011-09-02,20110902,2011,9,2,3,35,4,Friday,September
2011-09-03,20110903,2011,9,3,3,35,5,Saturday,September
2011-09-05,20110905,2011,9,5,3,36,0,Monday,September
2011-09-06,20110906,2011,9,6,3,36,1,Tuesday,September
2011-09-07,20110907,2011,9,7,3,36,2,Wednesday,September
2011-09-08,20110908,2011,9,8,3,36,3,Thursday,September
2011-09-09,20110909,2011,9,9,3,36,4,Friday,September
2011-09-10,20110910,2011,9,10,3,36,5,Saturday,September
2011-09-11,20110911,2011,9,11,3,36,6,Sunday,September
2011-09-12,20110912,2011,9,12,3,37,0,Monday,September
2011-09-13,20110913,2011,9,13,3,37,1,Tuesday,September
2011-09-14,20110914,2011,9,14,3,37,2,Wednesday,September
2011-09-15,20110915,2011,9,15,3,37,3,Thursday,September
2011-09-16,20110916,2011,9,16,3,37,4,Friday,September
2011-09-17,20110917,2011,9,17,3,37,5,Saturday,September
2011-09-18,20110918,2011,9,18,3,37,6,Sunday,September
2011-09-19,20110919,2011,9,19,3,38,0,Monday,September
2011-09-20,20110920,2011,9,20,3,38,1,Tuesday,September
2011-09-21,20110921,2011,9,21,3,38,2,Wednesday,September
2011-09-22,20110922,2011,9,22,3,38,3,Thursday,September
2011-09-23,20110923,2011,9,23,3,38,4,Friday,September
2011-09-25,20110925,2011,9,25,3,38,6,Sunday,September
2011-09-26,20110926,2011,9,26,3,39,0,Monday,September
2011-09-27,20110927,2011,9,27,3,39,1,Tuesday,September
2011-09-28,20110928,2011,9,28,3,39,2,Wednesday,September
2011-09-29,20110929,2011,9,29,3,39,3,Thursday,September
2011-09-30,20110930,2011,9,30,3,39,4,Friday,September
2011-10-01,20111001,2011,10,1,4,39,5,Saturday,October
2011-10-02,20111002,2011,10,2,4,39,6,Sunday,October
2011-10-03,20111003,2011,10,3,4,40,0,Monday,October
2011-10-04,20111004,2011,10,4,4,40,1,Tuesday,October
2011-10-05,20111005,2011,10,5,4,40,2,Wednesday,October
2011-10-06,20111006,2011,10,6,4,40,3,Thursday,October
2011-10-07,20111007,2011,10,7,4,40,4,Friday,October
2011-10-08,20111008,2011,10,8,4,40,5,Saturday,October
2011-10-09,20111009,2011,10,9,4,40,6,Sunday,October
2011-10-10,20111010,2011,10,10,4,41,0,Monday,October
2011-10-11,20111011,2011,10,11,4,41,1,Tuesday,October
2011-10-12,20111012,2011,10,12,4,41,2,Wednesday,October
2011-10-13,20111013,2011,10,13,4,41,3,Thursday,October
2011-10-14,20111014,2011,10,14,4,41,4,Friday,October
2011-10-17,20111017,2011,10,17,4,42,0,Monday,October
2011-10-18,20111018,2011,10,18,4,42,1,Tuesday,October
2011-10-19,20111019,2011,10,19,4,42,2,Wednesday,October
2011-10-20,20111020,2011,10,20,4,42,3,Thursday,October
2011-10-21,20111021,2011,10,21,4,42,4,Friday,October
2011-10-23,20111023,2011,10,23,4,42,6,Sunday,October
2011-10-24,20111024,2011,10,24,4,43,0,Monday,October
2011-10-25,20111025,2011,10,25,4,43,1,Tuesday,October
2011-10-26,20111026,2011,10,26,4,43,2,Wednesday,October
2011-10-27,20111027,2011,10,27,4,43,3,Thursday,October
2011-10-28,20111028,2011,10,28,4,43,4,Friday,October
2011-10-31,20111031,2011,10,31,4,44,0,Monday,October
2011-11-01,20111101,2011,11,1,4,44,1,Tuesday,November
2011-11-02,20111102,2011,11,2,4,44,2,Wednesday,November
2011-11-03,20111103,2011,11,3,4,44,3,Thursday,November
2011-11-04,20111104,2011,11,4,4,44,4,Friday,November
2011-11-05,20111105,2011,11,5,4,44,5,Saturday,November
2011-11-06,20111106,2011,11,6,4,44,6,Sunday,November
2011-11-07,20111107,2011,11,7,4,45,0,Monday,November
2011-11-08,20111108,2011,11,8,4,45,1,Tuesday,November
2011-11-09,20111109,2011,11,9,4,45,2,Wednesday,November
2011-11-10,20111110,2011,11,10,4,45,3,Thursday,November
2011-11-11,20111111,2011,11,11,4,45,4,Friday,November
2011-11-12,20111112,2011,11,12,4,45,5,Saturday,November
2011-11-14,20111114,2011,11,14,4,46,0,Monday,November
2011-11-15,20111115,2011,11,15,4,46,1,Tuesday,November
2011-11-16,20111116,2011,11,16,4,46,2,Wednesday,November
2011-11-17,20111117,2011,11,17,4,46,3,Thursday,November
2011-11-18,20111118,2011,11,18,4,46,4,Friday,November
2011-11-19,20111119,2011,11,19,4,46,5,Saturday,November
2011-11-20,20111120,2011,11,20,4,46,6,Sunday,November
2011-11-21,20111121,2011,11,21,4,47,0,Monday,November
2011-11-22,20111122,2011,11,22,4,47,1,Tuesday,November
2011-11-23,20111123,2011,11,23,4,47,2,Wednesday,November
2011-11-24,20111124,2011,11,24,4,47,3,Thursday,November
2011-11-25,20111125,2011,11,25,4,47,4,Friday,November
2011-11-27,20111127,2011,11,27,4,47,6,Sunday,November
2011-11-28,20111128,2011,11,28,4,48,0,Monday,November
2011-11-29,20111129,2011,11,29,4,48,1,Tuesday,November
2011-11-30,20111130,2011,11,30,4,48,2,Wednesday,November
2011-12-01,20111201,2011,12,1,4,48,3,Thursday,December
2011-12-02,20111202,2011,12,2,4,48,4,Friday,December
2011-12-03,20111203,2011,12,3,4,48,5,Saturday,December
2011-12-04,20111204,2011,12,4,4,48,6,Sunday,December
2011-12-05,20111205,2011,12,5,4,49,0,Monday,December
2011-12-06,20111206,2011,12,6,4,49,1,Tuesday,December
2011-12-07,20111207,2011,12,7,4,49,2,Wednesday,December
2011-12-08,20111208,2011,12,8,4,49,3,Thursday,December
2011-12-09,20111209,2011,12,9,4,49,4,Friday,December
2011-12-10,20111210,2011,12,10,4,49,5,Saturday,December
2011-12-11,20111211,2011,12,11,4,49,6,Sunday,December
2011-12-12,20111212,2011,12,12,4,50,0,Monday,December
2011-12-13,20111213,2011,12,13,4,50,1,Tuesday,December
2011-12-14,20111214,2011,12,14,4,50,2,Wednesday,December
2011-12-15,20111215,2011,12,15,4,50,3,Thursday,December
2011-12-16,20111216,2011,12,16,4,50,4,Friday,December
2011-12-17,20111217,2011,12,17,4,50,5,Saturday,December
2011-12-18,20111218,2011,12,18,4,50,6,Sunday,December
2011-12-19,20111219,2011,12,19,4,51,0,Monday,December
2011-12-20,20111220,2011,12,20,4,51,1,Tuesday,December
2011-12-21,20111221,2011,12,21,4,51,2,Wednesday,December
2011-12-22,20111222,2011,12,22,4,51,3,Thursday,December
2011-12-23,20111223,2011,12,23,4,51,4,Friday,December
2011-12-26,20111226,2011,12,26,4,52,0,Monday,December
2011-12-27,20111227,2011,12,27,4,52,1,Tuesday,December
2011-12-28,20111228,2011,12,28,4,52,2,Wednesday,December
2011-12-29,20111229,2011,12,29,4,52,3,Thursday,December
2011-12-30,20111230,2011,12,30,4,52,4,Friday,December
2011-12-31,20111231,2011,12,31,4,52,5,Saturday,December
2012-01-02,20120102,2012,1,2,1,1,0,Monday,January
2012-01-03,20120103,2012,1,3,1,1,1,Tuesday,January
2012-01-04,20120104,2012,1,4,1,1,2,Wednesday,January
2012-01-05,20120105,2012,1,5,1,1,3,Thursday,January
2012-01-06,20120106,2012,1,6,1,1,4,Friday,January
2012-01-07,20120107,2012,1,7,1,1,5,Saturday,January
2012-01-08,20120108,2012,1,8,1,1,6,Sunday,January
2012-01-09,20120109,2012,1,9,1,2,0,Monday,January
2012-01-10,20120110,2012,1,10,1,2,1,Tuesday,January
2012-01-11,20120111,2012,1,11,1,2,2,Wednesday,January
2012-01-12,20120112,2012,1,12,1,2,3,Thursday,January
2012-01-13,20120113,2012,1,13,1,2,4,Friday,January
2012-01-15,20120115,2012,1,15,1,2,6,Sunday,January
2012-01-16,20120116,2012,1,16,1,3,0,Monday,January
2012-01-18,20120118,2012,1,18,1,3,2,Wednesday,January
2012-01-19,20120119,2012,1,19,1,3,3,Thursday,January
2012-01-20,20120120,2012,1,20,1,3,4,Friday,January
2012-01-22,20120122,2012,1,22,1,3,6,Sunday,January
2012-01-23,20120123,2012,1,23,1,4,0,Monday,January
2012-01-24,20120124,2012,1,24,1,4,1,Tuesday,January
2012-01-25,20120125,2012,1,25,1,4,2,Wednesday,January
2012-01-26,20120126,2012,1,26,1,4,3,Thursday,January
2012-01-27,20120127,2012,1,27,1,4,4,Friday,January
2012-01-30,20120130,2012,1,30,1,5,0,Monday,January
2012-01-31,20120131,2012,1,31,1,5,1,Tuesday,January
2012-02-01,20120201,2012,2,1,1,5,2,Wednesday,February
2012-02-02,20120202,2012,2,2,1,5,3,Thursday,February
2012-02-03,20120203,2012,2,3,1,5,4,Friday,February
2012-02-04,20120204,2012,2,4,1,5,5,Saturday,February
2012-02-05,20120205,2012,2,5,1,5,6,Sunday,February
2012-02-06,20120206,2012,2,6,1,6,0,Monday,February
2012-02-07,20120207,2012,2,7,1,6,1,Tuesday,February
2012-02-08,20120208,2012,2,8,1,6,2,Wednesday,February
2012-02-09,20120209,2012,2,9,1,6,3,Thursday,February
2012-02-10,20120210,2012,2,10,1,6,4,Friday,February
2012-02-11,20120211,2012,2,11,1,6,5,Saturday,February
2012-02-13,20120213,2012,2,13,1,7,0,Monday,February
2012-02-14,20120214,2012,2,14,1,7,1,Tuesday,February
2012-02-15,20120215,2012,2,15,1,7,2,Wednesday,February
2012-02-16,20120216,2012,2,16,1,7,3,Thursday,February
2012-02-17,20120217,2012,2,17,1,7,4,Friday,February
2012-02-18,20120218,2012,2,18,1,7,5,Saturday,February
2012-02-21,20120221,2012,2,21,1,8,1,Tuesday,February
2012-02-22,20120222,2012,2,22,1,8,2,Wednesday,February
2012-02-23,20120223,2012,2,23,1,8,3,Thursday,February
2012-02-24,20120224,2012,2,24,1,8,4,Friday,February
2012-02-25,20120225,2012,2,25,1,8,5,Saturday,February
2012-02-26,20120226,2012,2,26,1,8,6,Sunday,February
2012-02-27,20120227,2012,2,27,1,9,0,Monday,February
2012-02-28,20120228,2012,2,28,1,9,1,Tuesday,February
2012-02-29,20120229,2012,2,29,1,9,2,Wednesday,February
2012-03-01,20120301,2012,3,1,1,9,3,Thursday,March
2012-03-02,20120302,2012,3,2,1,9,4,Friday,March
2012-03-03,20120303,2012,3,3,1,9,5,Saturday,March
2012-03-04,20120304,2012,3,4,1,9,6,Sunday,March
2012-03-05,20120305,2012,3,5,1,10,0,Monday,March
2012-03-06,20120306,2012,3,6,1,10,1,Tuesday,March
2012-03-07,20120307,2012,3,7,1,10,2,Wednesday,March
2012-03-08,20120308,2012,3,8,1,10,3,Thursday,March
2012-03-09,20120309,2012,3,9,1,10,4,Friday,March
2012-03-10,20120310,2012,3,10,1,10,5,Saturday,March
2012-03-12,20120312,2012,3,12,1,11,0,Monday,March
2012-03-13,20120313,2012,3,13,1,11,1,Tuesday,March
2012-03-14,20120314,2012,3,14,1,11,2,Wednesday,March
2012-03-15,20120315,2012,3,15,1,11,3,Thursday,March
2012-03-16,20120316,2012,3,16,1,11,4,Friday,March
2012-03-17,20120317,2012,3,17,1,11,5,Saturday,March
2012-03-19,20120319,2012,3,19,1,12,0,Monday,March
2012-03-20,20120320,2012,3,20,1,12,1,Tuesday,March
2012-03-21,20120321,2012,3,21,1,12,2,Wednesday,March
2012-03-22,20120322,2012,3,22,1,12,3,Thursday,March
2012-03-23,20120323,2012,3,23,1,12,4,Friday,March
2012-03-24,20120324,2012,3,24,1,12,5,Saturday,March
2012-03-25,20120325,2012,3,25,1,12,6,Sunday,March
2012-03-26,20120326,2012,3,26,1,13,0,Monday,March
2012-03-27,20120327,2012,3,27,1,13,1,Tuesday,March
2012-03-28,20120328,2012,3,28,1,13,2,Wednesday,March
2012-03-29,20120329,2012,3,29,1,13,3,Thursday,March
2012-03-30,20120330,2012,3,30,1,13,4,Friday,March
2012-03-31,20120331,2012,3,31,1,13,5,Saturday,March
2012-04-01,20120401,2012,4,1,2,13,6,Sunday,April
2012-04-02,20120402,2012,4,2,2,14,0,Monday,April
2012-04-03,20120403,2012,4,3,2,14,1,Tuesday,April
2012-04-04,20120404,2012,4,4,2,14,2,Wednesday,April
2012-04-05,20120405,2012,4,5,2,14,3,Thursday,April
2012-04-06,20120406,2012,4,6,2,14,4,Friday,April
2012-04-07,20120407,2012,4,7,2,14,5,Saturday,April
2012-04-08,20120408,2012,4,8,2,14,6,Sunday,April
2012-04-09,20120409,2012,4,9,2,15,0,Monday,April
2012-04-10,20120410,2012,4,10,2,15,1,Tuesday,April
2012-04-11,20120411,2012,4,11,2,15,2,Wednesday,April
2012-04-12,20120412,2012,4,12,2,15,3,Thursday,April
2012-04-13,20120413,2012,4,13,2,15,4,Friday,April
2012-04-14,20120414,2012,4,14,2,15,5,Saturday,April
2012-04-16,20120416,2012,4,16,2,16,0,Monday,April
2012-04-17,20120417,2012,4,17,2,16,1,Tuesday,April
2012-04-18,20120418,2012,4,18,2,16,2,Wednesday,April
2012-04-19,20120419,2012,4,19,2,16,3,Thursday,April
2012-04-20,20120420,2012,4,20,2,16,4,Friday,April
2012-04-23,20120423,2012,4,23,2,17,0,Monday,April
2012-04-24,20120424,2012,4,24,2,17,1,Tuesday,April
2012-04-25,20120425,2012,4,25,2,17,2,Wednesday,April
2012-04-26,20120426,2012,4,26,2,17,3,Thursday,April
2012-04-27,20120427,2012,4,27,2,17,4,Friday,April
2012-04-28,20120428,2012,4,28,2,17,5,Saturday,April
2012-04-30,20120430,2012,4,30,2,18,0,Monday,April
2012-05-01,20120501,2012,5,1,2,18,1,Tuesday,May
2012-05-02,20120502,2012,5,2,2,18,2,Wednesday,May
2012-05-03,20120503,2012,5,3,2,18,3,Thursday,May
2012-05-04,20120504,2012,5,4,2,18,4,Friday,May
2012-05-05,20120505,2012,5,5,2,18,5,Saturday,May
2012-05-06,20120506,2012,5,6,2,18,6,Sunday,May
2012-05-07,20120507,2012,5,7,2,19,0,Monday,May
2012-05-08,20120508,2012,5,8,2,19,1,Tuesday,May
2012-05-09,20120509,2012,5,9,2,19,2,Wednesday,May
2012-05-10,20120510,2012,5,10,2,19,3,Thursday,May
2012-05-11,20120511,2012,5,11,2,19,4,Friday,May
2012-05-12,20120512,2012,5,12,2,19,5,Saturday,May
2012-05-13,20120513,2012,5,13,2,19,6,Sunday,May
2012-05-14,20120514,2012,5,14,2,20,0,Monday,May
2012-05-15,20120515,2012,5,15,2,20,1,Tuesday,May
2012-05-16,20120516,2012,5,16,2,20,2,Wednesday,May
2012-05-17,20120517,2012,5,17,2,20,3,Thursday,May
2012-05-18,20120518,2012,5,18,2,20,4,Friday,May
2012-05-21,20120521,2012,5,21,2,21,0,Monday,May
2012-05-22,20120522,2012,5,22,2,21,1,Tuesday,May
2012-05-23,20120523,2012,5,23,2,21,2,Wednesday,May
2012-05-24,20120524,2012,5,24,2,21,3,Thursday,May
2012-05-25,20120525,2012,5,25,2,21,4,Friday,May
2012-05-26,20120526,2012,5,26,2,21,5,Saturday,May
2012-05-28,20120528,2012,5,28,2,22,0,Monday,May
2012-05-29,20120529,2012,5,29,2,22,1,Tuesday,May
2012-05-30,20120530,2012,5,30,2,22,2,Wednesday,May
2012-05-31,20120531,2012,5,31,2,22,3,Thursday,May
2012-06-01,20120601,2012,6,1,2,22,4,Friday,June
2012-06-02,20120602,2012,6,2,2,22,5,Saturday,June
2012-06-03,20120603,2012,6,3,2,22,6,Sunday,June
2012-06-04,20120604,2012,6,4,2,23,0,Monday,June
2012-06-05,20120605,2012,6,5,2,23,1,Tuesday,June
2012-06-06,20120606,2012,6,6,2,23,2,Wednesday,June
2012-06-07,20120607,2012,6,7,2,23,3,Thursday,June
2012-06-08,20120608,2012,6,8,2,23,4,Friday,June
2012-06-09,20120609,2012,6,9,2,23,5,Saturday,June
2012-06-11,20120611,2012,6,11,2,24,0,Monday,June
2012-06-12,20120612,2012,6,12,2,24,1,Tuesday,June
2012-06-13,20120613,2012,6,13,2,24,2,Wednesday,June
2012-06-14,20120614,2012,6,14,2,24,3,Thursday,June
2012-06-15,20120615,2012,6,15,2,24,4,Friday,June
2012-06-16,20120616,2012,6,16,2,24,5,Saturday,June
2012-06-17,20120617,2012,6,17,2,24,6,Sunday,June
2012-06-18,20120618,2012,6,18,2,25,0,Monday,June
2012-06-19,20120619,2012,6,19,2,25,1,Tuesday,June
2012-06-20,20120620,2012,6,20,2,25,2,Wednesday,June
2012-06-21,20120621,2012,6,21,2,25,3,Thursday,June
2012-06-22,20120622,2012,6,22,2,25,4,Friday,June
2012-06-23,20120623,2012,6,23,2,25,5,Saturday,June
2012-06-24,20120624,2012,6,24,2,25,6,Sunday,June
2012-06-25,20120625,2012,6,25,2,26,0,Monday,June
2012-06-26,20120626,2012,6,26,2,26,1,Tuesday,June
2012-06-27,20120627,2012,6,27,2,26,2,Wednesday,June
2012-06-28,20120628,2012,6,28,2,26,3,Thursday,June
2012-06-29,20120629,2012,6,29,2,26,4,Friday,June
2012-06-30,20120630,2012,6,30,2,26,5,Saturday,June
2012-07-01,20120701,2012,7,1,3,26,6,Sunday,July
2012-07-02,20120702,2012,7,2,3,27,0,Monday,July
2012-07-03,20120703,2012,7,3,3,27,1,Tuesday,July
2012-07-04,20120704,2012,7,4,3,27,2,Wednesday,July
2012-07-05,20120705,2012,7,5,3,27,3,Thursday,July
2012-07-06,20120706,2012,7,6,3,27,4,Friday,July
2012-07-08,20120708,2012,7,8,3,27,6,Sunday,July
2012-07-09,20120709,2012,7,9,3,28,0,Monday,July
2012-07-10,20120710,2012,7,10,3,28,1,Tuesday,July
2012-07-11,20120711,2012,7,11,3,28,2,Wednesday,July
2012-07-12,20120712,2012,7,12,3,28,3,Thursday,July
2012-07-13,20120713,2012,7,13,3,28,4,Friday,July
2012-07-14,20120714,2012,7,14,3,28,5,Saturday,July
2012-07-15,20120715,2012,7,15,3,28,6,Sunday,July
2012-07-16,20120716,2012,7,16,3,29,0,Monday,July
2012-07-17,20120717,2012,7,17,3,29,1,Tuesday,July
2012-07-18,20120718,2012,7,18,3,29,2,Wednesday,July
2012-07-19,20120719,2012,7,19,3,29,3,Thursday,July
2012-07-20,20120720,2012,7,20,3,29,4,Friday,July
2012-07-21,20120721,2012,7,21,3,29,5,Saturday,July
2012-07-23,20120723,2012,7,23,3,30,0,Monday,July
2012-07-24,20120724,2012,7,24,3,30,1,Tuesday,July
2012-07-25,20120725,2012,7,25,3,30,2,Wednesday,July
2012-07-26,20120726,2012,7,26,3,30,3,Thursday,July
2012-07-27,20120727,2012,7,27,3,30,4,Friday,July
2012-07-30,20120730,2012,7,30,3,31,0,Monday,July
2012-07-31,20120731,2012,7,31,3,31,1,Tuesday,July
2012-08-01,20120801,2012,8,1,3,31,2,Wednesday,August
2012-08-02,20120802,2012,8,2,3,31,3,Thursday,August
2012-08-03,20120803,2012,8,3,3,31,4,Friday,August
2012-08-04,20120804,2012,8,4,3,31,5,Saturday,August
2012-08-05,20120805,2012,8,5,3,31,6,Sunday,August
2012-08-06,20120806,2012,8,6,3,32,0,Monday,August
2012-08-07,20120807,2012,8,7,3,32,1,Tuesday,August
2012-08-08,20120808,2012,8,8,3,32,2,Wednesday,August
2012-08-09,20120809,2012,8,9,3,32,3,Thursday,August
2012-08-10,20120810,2012,8,10,3,32,4,Friday,August
2012-08-11,20120811,2012,8,11,3,32,5,Saturday,August
2012-08-12,20120812,2012,8,12,3,32,6,Sunday,August
2012-08-13,20120813,2012,8,13,3,33,0,Monday,August
2012-08-14,20120814,2012,8,14,3,33,1,Tuesday,August
2012-08-15,20120815,2012,8,15,3,33,2,Wednesday,August
2012-08-16,20120816,2012,8,16,3,33,3,Thursday,August
2012-08-17,20120817,2012,8,17,3,33,4,Friday,August
2012-08-18,20120818,2012,8,18,3,33,5,Saturday,August
2012-08-20,20120820,2012,8,20,3,34,0,Monday,August
2012-08-21,20120821,2012,8,21,3,34,1,Tuesday,August
2012-08-22,20120822,2012,8,22,3,34,2,Wednesday,August
2012-08-23,20120823,2012,8,23,3,34,3,Thursday,August
2012-08-24,20120824,2012,8,24,3,34,4,Friday,August
2012-08-25,20120825,2012,8,25,3,34,5,Saturday,August
2012-08-26,20120826,2012,8,26,3,34,6,Sunday,August
2012-08-27,20120827,2012,8,27,3,35,0,Monday,August
2012-08-28,20120828,2012,8,28,3,35,1,Tuesday,August
2012-08-29,20120829,2012,8,29,3,35,2,Wednesday,August
2012-08-30,20120830,2012,8,30,3,35,3,Thursday,August
2012-08-31,20120831,2012,8,31,3,35,4,Friday,August
2012-09-01,20120901,2012,9,1,3,35,5,Saturday,September
2012-09-02,20120902,2012,9,2,3,35,6,Sunday,September
2012-09-03,20120903,2012,9,3,3,36,0,Monday,September
2012-09-04,20120904,2012,9,4,3,36,1,Tuesday,September
2012-09-05,20120905,2012,9,5,3,36,2,Wednesday,September
2012-09-06,20120906,2012,9,6,3,36,3,Thursday,September
2012-09-07,20120907,2012,9,7,3,36,4,Friday,September
2012-09-08,20120908,2012,9,8,3,36,5,Saturday,September
2012-09-10,20120910,2012,9,10,3,37,0,Monday,September
2012-09-11,20120911,2012,9,11,3,37,1,Tuesday,September
2012-09-12,20120912,2012,9,12,3,37,2,Wednesday,September
2012-09-13,20120913,2012,9,13,3,37,3,Thursday,September
2012-09-14,20120914,2012,9,14,3,37,4,Friday,September
2012-09-15,20120915,2012,9,15,3,37,5,Saturday,September
2012-09-16,20120916,2012,9,16,3,37,6,Sunday,September
2012-09-17,20120917,2012,9,17,3,38,0,Monday,September
2012-09-18,20120918,2012,9,18,3,38,1,Tuesday,September
2012-09-19,20120919,2012,9,19,3,38,2,Wednesday,September
2012-09-20,20120920,2012,9,20,3,38,3,Thursday,September
2012-09-21,20120921,2012,9,21,3,38,4,Friday,September
2012-09-22,20120922,2012,9,22,3,38,5,Saturday,September
2012-09-23,20120923,2012,9,23,3,38,6,Sunday,September
2012-09-24,20120924,2012,9,24,3,39,0,Monday,September
2012-09-25,20120925,2012,9,25,3,39,1,Tuesday,September
2012-09-26,20120926,2012,9,26,3,39,2,Wednesday,September
2012-09-27,20120927,2012,9,27,3,39,3,Thursday,September
2012-09-28,20120928,2012,9,28,3,39,4,Friday,September
2012-10-01,20121001,2012,10,1,4,40,0,Monday,October
2012-10-02,20121002,2012,10,2,4,40,1,Tuesday,October
2012-10-03,20121003,2012,10,3,4,40,2,Wednesday,October
2012-10-04,20121004,2012,10,4,4,40,3,Thursday,October
2012-10-05,20121005,2012,10,5,4,40,4,Friday,October
2012-10-06,20121006,2012,10,6,4,40,5,Saturday,October
2012-10-07,20121007,2012,10,7,4,40,6,Sunday,October
2012-10-08,20121008,2012,10,8,4,41,0,Monday,October
2012-10-09,20121009,2012,10,9,4,41,1,Tuesday,October
2012-10-10,20121010,2012,10,10,4,41,2,Wednesday,October
2012-10-11,20121011,2012,10,11,4,41,3,Thursday,October
2012-10-12,20121012,2012,10,12,4,41,4,Friday,October
2012-10-14,20121014,2012,10,14,4,41,6,Sunday,October
2012-10-15,20121015,2012,10,15,4,42,0,Monday,October
2012-10-16,20121016,2012,10,16,4,42,1,Tuesday,October
2012-10-17,20121017,2012,10,17,4,42,2,Wednesday,October
2012-10-18,20121018,2012,10,18,4,42,3,Thursday,October
2012-10-19,20121019,2012,10,19,4,42,4,Friday,October
2012-10-20,20121020,2012,10,20,4,42,5,Saturday,October
2012-10-21,20121021,2012,10,21,4,42,6,Sunday,October
2012-10-22,20121022,2012,10,22,4,43,0,Monday,October
2012-10-23,20121023,2012,10,23,4,43,1,Tuesday,October
2012-10-24,20121024,2012,10,24,4,43,2,Wednesday,October
2012-10-25,20121025,2012,10,25,4,43,3,Thursday,October
2012-10-26,20121026,2012,10,26,4,43,4,Friday,October
2012-10-29,20121029,2012,10,29,4,44,0,Monday,October
2012-10-30,20121030,2012,10,30,4,44,1,Tuesday,October
2012-10-31,20121031,2012,10,31,4,44,2,Wednesday,October
2012-11-01,20121101,2012,11,1,4,44,3,Thursday,November
2012-11-02,20121102,2012,11,2,4,44,4,Friday,November
2012-11-03,20121103,2012,11,3,4,44,5,Saturday,November
2012-11-04,20121104,2012,11,4,4,44,6,Sunday,November
2012-11-05,20121105,2012,11,5,4,45,0,Monday,November
2012-11-06,20121106,2012,11,6,4,45,1,Tuesday,November
2012-11-07,20121107,2012,11,7,4,45,2,Wednesday,November
2012-11-08,20121108,2012,11,8,4,45,3,Thursday,November
2012-11-09,20121109,2012,11,9,4,45,4,Friday,November
2012-11-10,20121110,2012,11,10,4,45,5,Saturday,November
2012-11-11,20121111,2012,11,11,4,45,6,Sunday,November
2012-11-12,20121112,2012,11,12,4,46,0,Monday,November
2012-11-13,20121113,2012,11,13,4,46,1,Tuesday,November
2012-11-14,20121114,2012,11,14,4,46,2,Wednesday,November
2012-11-15,20121115,2012,11,15,4,46,3,Thursday,November
2012-11-16,20121116,2012,11,16,4,46,4,Friday,November
